"date","location","observation","age_group","target"
2023-12-23,"28",167,"0-130","inc hosp"
2023-12-30,"28",209,"0-130","inc hosp"
2024-01-06,"28",232,"0-130","inc hosp"
2024-01-13,"28",250,"0-130","inc hosp"
2024-01-20,"28",173,"0-130","inc hosp"
2024-01-27,"28",166,"0-130","inc hosp"
2024-02-03,"28",175,"0-130","inc hosp"
2024-02-10,"28",185,"0-130","inc hosp"
2024-02-17,"28",164,"0-130","inc hosp"
2024-02-24,"28",150,"0-130","inc hosp"
2024-03-02,"28",151,"0-130","inc hosp"
2024-03-09,"28",149,"0-130","inc hosp"
2024-03-16,"28",102,"0-130","inc hosp"
2024-03-23,"28",102,"0-130","inc hosp"
2024-03-30,"28",53,"0-130","inc hosp"
2024-04-06,"28",54,"0-130","inc hosp"
2024-04-13,"28",42,"0-130","inc hosp"
2024-04-20,"28",37,"0-130","inc hosp"
2024-04-27,"28",33,"0-130","inc hosp"
2024-05-04,"28",12,"0-130","inc hosp"
2023-10-07,"30",97,"0-130","inc hosp"
2023-10-14,"30",122,"0-130","inc hosp"
2023-10-21,"30",111,"0-130","inc hosp"
2023-10-28,"30",62,"0-130","inc hosp"
2023-11-04,"30",66,"0-130","inc hosp"
2023-11-11,"30",97,"0-130","inc hosp"
2023-11-18,"30",96,"0-130","inc hosp"
2023-11-25,"30",103,"0-130","inc hosp"
2023-12-02,"30",119,"0-130","inc hosp"
2023-12-09,"30",122,"0-130","inc hosp"
2023-12-16,"30",131,"0-130","inc hosp"
2023-12-23,"30",133,"0-130","inc hosp"
2023-12-30,"30",108,"0-130","inc hosp"
2024-01-06,"30",161,"0-130","inc hosp"
2024-01-13,"30",126,"0-130","inc hosp"
2024-01-20,"30",66,"0-130","inc hosp"
2024-01-27,"30",60,"0-130","inc hosp"
2024-02-03,"30",37,"0-130","inc hosp"
2024-02-10,"30",50,"0-130","inc hosp"
2024-02-17,"30",46,"0-130","inc hosp"
2024-02-24,"30",44,"0-130","inc hosp"
2024-03-02,"30",46,"0-130","inc hosp"
2024-03-09,"30",44,"0-130","inc hosp"
2024-03-16,"30",33,"0-130","inc hosp"
2024-03-23,"30",39,"0-130","inc hosp"
2024-03-30,"30",27,"0-130","inc hosp"
2024-04-06,"30",17,"0-130","inc hosp"
2024-04-13,"30",18,"0-130","inc hosp"
2024-04-20,"30",17,"0-130","inc hosp"
2024-04-27,"30",11,"0-130","inc hosp"
2024-05-04,"30",13,"0-130","inc hosp"
2023-10-07,"37",575,"0-130","inc hosp"
2023-10-14,"37",464,"0-130","inc hosp"
2023-10-21,"37",425,"0-130","inc hosp"
2023-10-28,"37",420,"0-130","inc hosp"
2023-11-04,"37",382,"0-130","inc hosp"
2023-11-11,"37",392,"0-130","inc hosp"
2023-11-18,"37",390,"0-130","inc hosp"
2023-11-25,"37",422,"0-130","inc hosp"
2023-12-02,"37",464,"0-130","inc hosp"
2023-12-09,"37",553,"0-130","inc hosp"
2023-12-16,"37",553,"0-130","inc hosp"
2023-12-23,"37",701,"0-130","inc hosp"
2023-12-30,"37",904,"0-130","inc hosp"
2024-01-06,"37",855,"0-130","inc hosp"
2024-01-13,"37",874,"0-130","inc hosp"
2024-01-20,"37",710,"0-130","inc hosp"
2024-01-27,"37",677,"0-130","inc hosp"
2024-02-03,"37",677,"0-130","inc hosp"
2024-02-10,"37",693,"0-130","inc hosp"
2024-02-17,"37",717,"0-130","inc hosp"
2024-02-24,"37",717,"0-130","inc hosp"
2024-03-02,"37",571,"0-130","inc hosp"
2024-03-09,"37",551,"0-130","inc hosp"
2024-03-16,"37",367,"0-130","inc hosp"
2024-03-23,"37",355,"0-130","inc hosp"
2024-03-30,"37",275,"0-130","inc hosp"
2024-04-06,"37",273,"0-130","inc hosp"
2024-04-13,"37",217,"0-130","inc hosp"
2024-04-20,"37",179,"0-130","inc hosp"
2024-04-27,"37",148,"0-130","inc hosp"
2024-05-04,"37",52,"0-130","inc hosp"
2023-10-07,"38",44,"0-130","inc hosp"
2023-10-14,"38",66,"0-130","inc hosp"
2023-10-21,"38",57,"0-130","inc hosp"
2023-10-28,"38",53,"0-130","inc hosp"
2023-11-04,"38",39,"0-130","inc hosp"
2023-11-11,"38",60,"0-130","inc hosp"
2023-11-18,"38",93,"0-130","inc hosp"
2023-11-25,"38",80,"0-130","inc hosp"
2023-12-02,"38",98,"0-130","inc hosp"
2023-12-09,"38",94,"0-130","inc hosp"
2023-12-16,"38",84,"0-130","inc hosp"
2023-12-23,"38",95,"0-130","inc hosp"
2023-12-30,"38",109,"0-130","inc hosp"
2024-01-06,"38",83,"0-130","inc hosp"
2024-01-13,"38",61,"0-130","inc hosp"
2024-01-20,"38",56,"0-130","inc hosp"
2024-01-27,"38",39,"0-130","inc hosp"
2024-02-03,"38",36,"0-130","inc hosp"
2024-02-10,"38",49,"0-130","inc hosp"
2024-02-17,"38",44,"0-130","inc hosp"
2024-02-24,"38",42,"0-130","inc hosp"
2024-03-02,"38",36,"0-130","inc hosp"
2024-03-09,"38",38,"0-130","inc hosp"
2024-03-16,"38",30,"0-130","inc hosp"
2024-03-23,"38",27,"0-130","inc hosp"
2024-03-30,"38",20,"0-130","inc hosp"
2024-04-06,"38",22,"0-130","inc hosp"
2024-04-13,"38",24,"0-130","inc hosp"
2024-04-20,"38",11,"0-130","inc hosp"
2024-04-27,"38",15,"0-130","inc hosp"
2024-05-04,"38",4,"0-130","inc hosp"
2023-10-07,"31",69,"0-130","inc hosp"
2023-10-14,"31",69,"0-130","inc hosp"
2023-10-21,"31",91,"0-130","inc hosp"
2023-10-28,"31",137,"0-130","inc hosp"
2023-11-04,"31",124,"0-130","inc hosp"
2023-11-11,"31",186,"0-130","inc hosp"
2023-11-18,"31",165,"0-130","inc hosp"
2023-11-25,"31",184,"0-130","inc hosp"
2023-12-02,"31",204,"0-130","inc hosp"
2023-12-09,"31",230,"0-130","inc hosp"
2023-12-16,"31",279,"0-130","inc hosp"
2023-12-23,"31",295,"0-130","inc hosp"
2023-12-30,"31",252,"0-130","inc hosp"
2024-01-06,"31",237,"0-130","inc hosp"
2024-01-13,"31",189,"0-130","inc hosp"
2024-01-20,"31",151,"0-130","inc hosp"
2024-01-27,"31",132,"0-130","inc hosp"
2024-02-03,"31",137,"0-130","inc hosp"
2024-02-10,"31",158,"0-130","inc hosp"
2024-02-17,"31",109,"0-130","inc hosp"
2024-02-24,"31",127,"0-130","inc hosp"
2024-03-02,"31",104,"0-130","inc hosp"
2024-03-09,"31",110,"0-130","inc hosp"
2024-03-16,"31",103,"0-130","inc hosp"
2024-03-23,"31",64,"0-130","inc hosp"
2024-03-30,"31",70,"0-130","inc hosp"
2024-04-06,"31",30,"0-130","inc hosp"
2024-04-13,"31",34,"0-130","inc hosp"
2024-04-20,"31",33,"0-130","inc hosp"
2024-04-27,"31",26,"0-130","inc hosp"
2024-05-04,"31",22,"0-130","inc hosp"
2023-10-07,"33",105,"0-130","inc hosp"
2023-10-14,"33",94,"0-130","inc hosp"
2023-10-21,"33",76,"0-130","inc hosp"
2023-10-28,"33",82,"0-130","inc hosp"
2023-11-04,"33",75,"0-130","inc hosp"
2023-11-11,"33",78,"0-130","inc hosp"
2023-11-18,"33",66,"0-130","inc hosp"
2023-11-25,"33",76,"0-130","inc hosp"
2023-12-02,"33",93,"0-130","inc hosp"
2023-12-09,"33",100,"0-130","inc hosp"
2023-12-16,"33",116,"0-130","inc hosp"
2023-12-23,"33",133,"0-130","inc hosp"
2023-12-30,"33",129,"0-130","inc hosp"
2024-01-06,"33",195,"0-130","inc hosp"
2024-01-13,"33",153,"0-130","inc hosp"
2024-01-20,"33",91,"0-130","inc hosp"
2024-01-27,"33",74,"0-130","inc hosp"
2024-02-03,"33",76,"0-130","inc hosp"
2024-02-10,"33",79,"0-130","inc hosp"
2024-02-17,"33",70,"0-130","inc hosp"
2024-02-24,"33",57,"0-130","inc hosp"
2024-03-02,"33",44,"0-130","inc hosp"
2024-03-09,"33",54,"0-130","inc hosp"
2024-03-16,"33",46,"0-130","inc hosp"
2024-03-23,"33",25,"0-130","inc hosp"
2024-03-30,"33",14,"0-130","inc hosp"
2024-04-06,"33",20,"0-130","inc hosp"
2024-04-13,"33",23,"0-130","inc hosp"
2024-04-20,"33",19,"0-130","inc hosp"
2024-04-27,"33",24,"0-130","inc hosp"
2024-05-04,"33",10,"0-130","inc hosp"
2023-10-07,"34",689,"0-130","inc hosp"
2023-10-14,"34",597,"0-130","inc hosp"
2023-10-21,"34",542,"0-130","inc hosp"
2023-10-28,"34",455,"0-130","inc hosp"
2023-11-04,"34",401,"0-130","inc hosp"
2023-11-11,"34",439,"0-130","inc hosp"
2023-11-18,"34",429,"0-130","inc hosp"
2023-11-25,"34",484,"0-130","inc hosp"
2023-12-02,"34",622,"0-130","inc hosp"
2023-12-09,"34",645,"0-130","inc hosp"
2023-12-16,"34",753,"0-130","inc hosp"
2023-12-23,"34",980,"0-130","inc hosp"
2023-12-30,"34",1373,"0-130","inc hosp"
2024-01-06,"34",1442,"0-130","inc hosp"
2024-01-13,"34",1368,"0-130","inc hosp"
2024-01-20,"34",1083,"0-130","inc hosp"
2024-01-27,"34",897,"0-130","inc hosp"
2024-02-03,"34",812,"0-130","inc hosp"
2024-02-10,"34",694,"0-130","inc hosp"
2024-02-17,"34",668,"0-130","inc hosp"
2024-02-24,"34",552,"0-130","inc hosp"
2024-03-02,"34",521,"0-130","inc hosp"
2024-03-09,"34",412,"0-130","inc hosp"
2024-03-16,"34",343,"0-130","inc hosp"
2024-03-23,"34",237,"0-130","inc hosp"
2024-03-30,"34",247,"0-130","inc hosp"
2024-04-06,"34",226,"0-130","inc hosp"
2024-04-13,"34",169,"0-130","inc hosp"
2024-04-20,"34",149,"0-130","inc hosp"
2024-04-27,"34",290,"0-130","inc hosp"
2024-05-04,"34",147,"0-130","inc hosp"
2024-05-11,"34",148,"0-130","inc hosp"
2024-05-18,"34",155,"0-130","inc hosp"
2024-05-25,"34",153,"0-130","inc hosp"
2024-06-01,"34",150,"0-130","inc hosp"
2024-06-08,"34",201,"0-130","inc hosp"
2024-06-15,"34",194,"0-130","inc hosp"
2024-06-22,"34",273,"0-130","inc hosp"
2024-06-29,"34",257,"0-130","inc hosp"
2024-07-06,"34",395,"0-130","inc hosp"
2024-07-13,"34",373,"0-130","inc hosp"
2024-07-20,"34",340,"0-130","inc hosp"
2024-07-27,"34",422,"0-130","inc hosp"
2024-08-03,"34",411,"0-130","inc hosp"
2024-08-10,"34",417,"0-130","inc hosp"
2024-08-17,"34",428,"0-130","inc hosp"
2024-08-24,"34",422,"0-130","inc hosp"
2024-08-31,"34",465,"0-130","inc hosp"
2024-09-07,"34",327,"0-130","inc hosp"
2024-09-14,"34",355,"0-130","inc hosp"
2024-09-21,"34",344,"0-130","inc hosp"
2024-09-28,"34",311,"0-130","inc hosp"
2023-10-07,"35",96,"0-130","inc hosp"
2023-10-14,"35",117,"0-130","inc hosp"
2023-10-21,"35",118,"0-130","inc hosp"
2023-10-28,"35",147,"0-130","inc hosp"
2023-11-04,"35",146,"0-130","inc hosp"
2023-11-11,"35",194,"0-130","inc hosp"
2023-11-18,"35",197,"0-130","inc hosp"
2023-11-25,"35",188,"0-130","inc hosp"
2023-12-02,"35",164,"0-130","inc hosp"
2023-12-09,"35",115,"0-130","inc hosp"
2023-12-16,"35",128,"0-130","inc hosp"
2023-12-23,"35",132,"0-130","inc hosp"
2023-12-30,"35",130,"0-130","inc hosp"
2024-01-06,"35",111,"0-130","inc hosp"
2024-01-13,"35",49,"0-130","inc hosp"
2024-01-20,"35",61,"0-130","inc hosp"
2024-01-27,"35",60,"0-130","inc hosp"
2024-02-03,"35",74,"0-130","inc hosp"
2024-02-10,"35",63,"0-130","inc hosp"
2024-02-17,"35",72,"0-130","inc hosp"
2024-02-24,"35",67,"0-130","inc hosp"
2024-03-02,"35",42,"0-130","inc hosp"
2024-03-09,"35",69,"0-130","inc hosp"
2024-03-16,"35",46,"0-130","inc hosp"
2024-03-23,"35",57,"0-130","inc hosp"
2024-03-30,"35",52,"0-130","inc hosp"
2024-04-06,"35",30,"0-130","inc hosp"
2024-04-13,"35",31,"0-130","inc hosp"
2024-04-20,"35",24,"0-130","inc hosp"
2024-04-27,"35",34,"0-130","inc hosp"
2024-05-04,"35",33,"0-130","inc hosp"
2024-05-11,"35",24,"0-130","inc hosp"
2024-05-18,"35",20,"0-130","inc hosp"
2024-05-25,"35",32,"0-130","inc hosp"
2024-06-01,"35",31,"0-130","inc hosp"
2023-10-07,"32",162,"0-130","inc hosp"
2023-10-14,"32",181,"0-130","inc hosp"
2023-10-21,"32",182,"0-130","inc hosp"
2023-10-28,"32",190,"0-130","inc hosp"
2023-11-04,"32",160,"0-130","inc hosp"
2023-11-11,"32",163,"0-130","inc hosp"
2023-11-18,"32",169,"0-130","inc hosp"
2023-11-25,"32",162,"0-130","inc hosp"
2023-12-02,"32",201,"0-130","inc hosp"
2023-12-09,"32",205,"0-130","inc hosp"
2023-12-16,"32",205,"0-130","inc hosp"
2023-12-23,"32",246,"0-130","inc hosp"
2023-12-30,"32",264,"0-130","inc hosp"
2024-01-06,"32",248,"0-130","inc hosp"
2024-01-13,"32",221,"0-130","inc hosp"
2024-01-20,"32",214,"0-130","inc hosp"
2024-01-27,"32",172,"0-130","inc hosp"
2024-02-03,"32",151,"0-130","inc hosp"
2024-02-10,"32",138,"0-130","inc hosp"
2024-02-17,"32",118,"0-130","inc hosp"
